‘ You gonna put me on the carpet?’	‘ You gonna put me being reprimanded
‘ You gonna put me on the carpet?’	‘ You gonna put me subject to discussion
You got off the hook very easily there, Ian.	You got relieved of a duty very easily there, Ian.
You had no right to be ashamed of me, and I knew that all along, remember, even if you've only just discovered it, so I didn't see why I should pander to your wish to keep our affair a secret,’ she confessed defiantly.	You had no right to be ashamed of me, and I knew that for the entire time, remember, even if you've only just discovered it, so I didn't see why I should pander to your wish to keep our affair a secret,’ she confessed defiantly.
‘ You had the hots for me, Robyn; why don't you just come right out and admit it?’	‘ You was attracted to me, Robyn; why don't you just come right out and admit it?’
You had to learn them off by heart.	You had to learn them off from unaided memory and in full detail.
You have a one in six chance of coming a cropper on the slopes — which is trebled if you are under the influence of tranquillisers.	You have a one in six chance of fail on the slopes — which is trebled if you are under the influence of tranquillisers.
' You have round - the - clock protection . '	' You have nonstop protection . '
You have taken liberties that you can take with a son, but not with a leader'(Bourne : 1987, p. 243).	You have treated things freely without strict faithfulness to the facts that you can take with a son, but not with a leader'(Bourne : 1987, p. 243).
‘ You have to be quick, smart and have an eye for speed.	‘ You have to be quick, smart and easily discern speed.
You have to discard the propeller engine and go back to the drawing board.	You have to discard the propeller engine and go back to the beginning following an unsuccessful attempt.
‘ You hit home with that one.’	‘ You be especially meaningful with that one.’
You just cannot pay attention continuously to all the different variables in a situation and remain sane at the end of the day, you have to develop routines and techniques for handling it.	You just cannot pay attention continuously to all the different variables in a situation and remain sane ultimately, you have to develop routines and techniques for handling it.
‘ You knew all along it wasn't real, ’ said William Evans, eight.	‘ You knew for the entire time it wasn't real, ’ said William Evans, eight.
‘ You knew all along it wasn't real, ’ said William Evans, eight.	‘ You knew from the very beginning it wasn't real, ’ said William Evans, eight.
‘ You knew all along it wasn't real, ’ said William Evans, eight.	‘ You knew the entire time it wasn't real, ’ said William Evans, eight.
You know all the adverts off by heart	You know all the adverts off from unaided memory and in full detail
' You know as well as I do it's a damned great industry — and there are plenty of facets to it that never see the light of day.	' You know as well as I do it's a damned great industry — and there are plenty of facets to it that never be realised.
you know, he's that sort of bloke, he's a very nice bloke and he's got a heart of gold and he's saved us no end of the money ain't he, since I've been working for him?	you know, he's that sort of bloke, he's a very nice bloke and he's got a compassionate attitude and he's saved us no end of the money ain't he, since I've been working for him?
you know, he's that sort of bloke, he's a very nice bloke and he's got a heart of gold and he's saved us no end of the money ain't he, since I've been working for him?	you know, he's that sort of bloke, he's a very nice bloke and he's got a kindhearted attitude and he's saved us no end of the money ain't he, since I've been working for him?
